lemma_display,pos_dict,freq,ipm,doc_hits,doc_percent,R,D,rank
смена,NOUN,2530,75.20103942698354,1279,11.387108262108262,93,93.80051,1635
золото,NOUN,2527,75.11186823398711,757,6.739672364672365,91,88.620925,1636
соответствовать,VERB,2527,75.11186823398711,1364,12.143874643874645,93,92.226872,1637
ночной,ADJ,2526,75.08214450298831,924,8.226495726495726,92,92.727305,1638
телевизор,NOUN,2524,75.02269704099068,858,7.638888888888889,92,91.234135,1639
включая,ADV,2524,75.02269704099068,1321,11.761039886039885,93,90.38827,1640
точный,ADJ,2519,74.87407838599665,1324,11.787749287749287,93,94.443186,1641
удобный,ADJ,2519,74.87407838599665,1215,10.817307692307692,93,94.343246,1642
грех,NOUN,2517,74.81463092399903,787,7.006766381766382,92,83.443729,1643
историк,NOUN,2512,74.666012269005,956,8.51139601139601,91,89.738951,1644
крайне,ADV,2511,74.63628853800618,1281,11.40491452991453,92,91.293414,1645
кресло,NOUN,2509,74.57684107600858,726,6.463675213675214,93,90.688921,1646
эволюция,NOUN,2509,74.57684107600858,662,5.893874643874644,85,78.193361,1647
круглый,ADJ,2508,74.54711734500977,1006,8.956552706552706,93,93.601895,1648
войска,NOUN,2506,74.48766988301215,728,6.481481481481482,92,85.076766,1649
конфликт,NOUN,2503,74.39849869001573,1042,9.277065527065528,92,89.344536,1650
правовой,ADJ,2502,74.36877495901692,511,4.5495014245014245,71,67.444313,1651
о,INTJ,2501,74.3390512280181,811,7.220441595441596,93,89.845959,1652
общение,NOUN,2499,74.2796037660205,1116,9.935897435897436,92,91.171436,1653
стихотворение,NOUN,2499,74.2796037660205,620,5.51994301994302,89,87.060742,1654
стул,NOUN,2495,74.16070884202526,690,6.1431623931623935,88,90.809086,1655
настроение,NOUN,2493,74.10126138002765,1071,9.53525641025641,92,93.774002,1656
воспринимать,VERB,2489,73.98236645603241,1332,11.85897435897436,92,92.611626,1657
сегодняшний,ADJ,2486,73.89319526303599,1308,11.645299145299145,93,92.761254,1658
продукция,NOUN,2486,73.89319526303599,981,8.73397435897436,89,85.523419,1659
сделать,VERB,2483,73.80402407003957,886,7.888176638176638,93,90.856543,1660
открыть*,PARTICIPLE,2482,73.77430033904076,1220,10.861823361823362,93,88.785194,1661
клиент,NOUN,2475,73.56623422204912,802,7.14031339031339,91,85.783472,1662
вернуть,VERB,2473,73.5067867600515,1094,9.74002849002849,92,93.553179,1663
наблюдение,NOUN,2473,73.5067867600515,1121,9.980413105413106,92,88.536106,1664
смешной,ADJ,2472,73.47706302905269,860,7.656695156695156,92,91.304356,1665
подруга,NOUN,2469,73.38789183605627,650,5.787037037037037,90,89.147263,1666
острый,ADJ,2468,73.35816810505746,1186,10.559116809116809,93,94.806968,1667
устроить,VERB,2467,73.32844437405865,958,8.529202279202279,92,92.89078,1668
специально,ADV,2465,73.26899691206103,1266,11.271367521367521,93,95.019305,1669
чиновник,NOUN,2463,73.20954945006342,1071,9.53525641025641,93,89.398335,1670
держаться,VERB,2463,73.20954945006342,1005,8.947649572649572,93,93.274736,1671
несколько,ADV,2463,73.20954945006342,1248,11.11111111111111,92,93.64937,1672
страдать,VERB,2460,73.12037825706699,1190,10.594729344729345,93,94.083468,1673
редактор,NOUN,2460,73.12037825706699,935,8.3244301994302,92,91.168093,1674
напротив,ADV,2459,73.09065452606818,1158,10.30982905982906,93,93.261703,1675
черт,NOUN,2455,72.97175960207296,783,6.971153846153846,91,90.564542,1676
сказка,NOUN,2454,72.94203587107414,867,7.719017094017094,91,90.67187,1677
состояться,VERB,2448,72.7636934850813,1330,11.841168091168091,92,92.16938,1678
экран,NOUN,2448,72.7636934850813,885,7.879273504273504,91,93.107209,1679
бой,NOUN,2447,72.7339697540825,805,7.1670227920227925,93,91.665581,1680
масштаб,NOUN,2444,72.64479856108608,1326,11.805555555555555,92,91.727429,1681
стоять*,PARTICIPLE,2443,72.61507483008725,1001,8.912037037037036,93,92.953667,1682
Япония,PROPN_ABBREV,2443,72.61507483008725,767,6.828703703703703,84,86.00093,1683
контекст,NOUN,2443,72.61507483008725,1011,9.001068376068377,91,83.757426,1684
преступление,NOUN,2438,72.46645617509323,726,6.463675213675214,93,69.162192,1685
привычный,ADJ,2436,72.4070087130956,1306,11.627492877492877,93,94.894529,1686
мол,ADV,2435,72.3772849820968,905,8.057336182336183,88,91.41202,1687
выбирать,VERB,2434,72.347561251098,1274,11.342592592592593,93,95.024328,1688
билет,NOUN,2431,72.25839005810157,684,6.089743589743589,91,88.117238,1689
расчет,NOUN,2428,72.16921886510515,1221,10.870726495726496,93,90.293197,1690
существовать*,PARTICIPLE,2428,72.16921886510515,1367,12.170584045584045,92,90.443699,1691
сведение,NOUN,2427,72.13949513410634,1134,10.096153846153847,93,90.034231,1692
мягкий,ADJ,2424,72.05032394110991,1024,9.116809116809117,93,93.612673,1693
покупать,VERB,2424,72.05032394110991,1073,9.553062678062679,93,93.636131,1694
символ,NOUN,2418,71.87198155511707,980,8.725071225071225,92,89.869875,1695
родина,NOUN,2418,71.87198155511707,1053,9.375,91,93.166563,1696
заставить,VERB,2412,71.69363916912422,1153,10.26531339031339,93,94.567996,1697
чтение,NOUN,2412,71.69363916912422,962,8.564814814814815,93,90.622651,1698
доступ,NOUN,2411,71.66391543812541,960,8.547008547008547,91,76.523178,1699
учет,NOUN,2411,71.66391543812541,1243,11.066595441595442,93,86.98692,1700
лоб,NOUN,2408,71.57474424512898,722,6.428062678062678,90,90.208198,1701
Иисус,PROPN_ABBREV,2408,71.57474424512898,299,2.662037037037037,79,48.369148,1702
подарок,NOUN,2407,71.54502051413019,875,7.790242165242165,92,93.08854,1703
мечтать,VERB,2407,71.54502051413019,1013,9.018874643874645,93,92.768038,1704
милый,ADJ,2398,71.27750693514092,750,6.677350427350428,89,90.732159,1705
нефть,NOUN,2398,71.27750693514092,644,5.733618233618234,86,80.983538,1706
набор,NOUN,2398,71.27750693514092,1101,9.802350427350428,93,89.906725,1707
тайна,NOUN,2397,71.24778320414211,959,8.538105413105413,93,93.639094,1708
председатель,NOUN,2396,71.2180594731433,1003,8.929843304843304,91,89.964892,1709
занять,VERB,2394,71.15861201114569,1334,11.876780626780628,93,94.582001,1710
способствовать,VERB,2394,71.15861201114569,1290,11.485042735042734,92,89.2205,1711
зло,NOUN,2387,70.95054589415403,865,7.7012108262108265,93,88.373528,1712
вздохнуть,VERB,2386,70.92082216315524,543,4.8344017094017095,81,87.300284,1713
голубой,ADJ,2385,70.89109843215641,857,7.629985754985755,92,92.675312,1714
публикация,NOUN,2385,70.89109843215641,1012,9.00997150997151,90,89.680035,1715
рабочий,NOUN,2383,70.8316509701588,699,6.223290598290598,92,80.039437,1716
империя,NOUN,2382,70.80192723916,763,6.793091168091168,91,87.410153,1717
правильно,ADV,2375,70.59386112216835,1056,9.401709401709402,92,93.281691,1718
термин,NOUN,2375,70.59386112216835,1038,9.241452991452991,92,88.337376,1719
комиссия,NOUN,2375,70.59386112216835,863,7.6834045584045585,92,90.442757,1720
новость,NOUN,2370,70.4452424671743,1075,9.570868945868947,93,92.351386,1721
торговый,ADJ,2370,70.4452424671743,953,8.48468660968661,93,88.540861,1722
дама,NOUN,2369,70.4155187361755,690,6.1431623931623935,89,90.38867,1723
Министерство,PROPN_ABBREV,2369,70.4155187361755,658,5.8582621082621085,86,61.205915,1724
сообщать,VERB,2367,70.35607127417788,1232,10.968660968660968,93,93.312774,1725
характеристика,NOUN,2367,70.35607127417788,1066,9.49074074074074,90,86.003765,1726
указывать,VERB,2366,70.32634754317907,1192,10.612535612535613,93,92.355733,1727
сказать*,PARTICIPLE,2365,70.29662381218026,1122,9.989316239316238,93,94.03131,1728
изменить,VERB,2365,70.29662381218026,1322,11.76994301994302,93,94.765401,1729
корпус,NOUN,2365,70.29662381218026,815,7.256054131054131,93,89.368551,1730
произнести,VERB,2361,70.17772888818503,658,5.8582621082621085,91,89.640252,1731
должность,NOUN,2361,70.17772888818503,946,8.422364672364672,93,89.68952,1732
потребность,NOUN,2360,70.14800515718622,1129,10.051638176638177,92,87.12652,1733
цикл,NOUN,2358,70.08855769518861,834,7.4252136752136755,92,85.148387,1734
собор,NOUN,2358,70.08855769518861,543,4.8344017094017095,87,82.069747,1735
облако,NOUN,2357,70.0588339641898,810,7.211538461538462,93,92.078204,1736
дикий,ADJ,2357,70.0588339641898,966,8.600427350427351,93,93.92099,1737
средство,NOUN,2356,70.02911023319099,1313,11.689814814814815,93,91.247942,1738
беда,NOUN,2355,69.99938650219218,972,8.653846153846153,93,88.89102,1739
пятый,ADJ,2355,69.99938650219218,1060,9.437321937321938,93,94.541919,1740
закончиться,VERB,2352,69.91021530919576,1111,9.891381766381766,93,94.041033,1741
критика,NOUN,2350,69.85076784719814,914,8.137464387464387,92,90.53116,1742
офицер,NOUN,2350,69.85076784719814,644,5.733618233618234,90,89.297593,1743
лед,NOUN,2349,69.82104411619933,663,5.902777777777778,91,89.706932,1744
поездка,NOUN,2349,69.82104411619933,872,7.763532763532764,92,92.70142,1745
сухой,ADJ,2346,69.73187292320291,952,8.475783475783476,93,93.167669,1746
столько,ADV,2340,69.55353053721008,1105,9.837962962962964,93,94.489286,1747
Пушкин,PROPN_ABBREV,2340,69.55353053721008,695,6.187678062678063,90,91.044675,1748
ДНК,PROPN_ABBREV,2340,69.55353053721008,272,2.421652421652422,51,58.564657,1749
Катя,PROPN_ABBREV,2337,69.46435934421365,205,1.8251424501424502,76,68.180971,1750
материальный,ADJ,2333,69.3454644202184,1059,9.428418803418804,92,86.432437,1751
понравиться,VERB,2331,69.2860169582208,875,7.790242165242165,92,92.428552,1752
философия,NOUN,2331,69.2860169582208,731,6.508190883190883,90,85.39772,1753
подниматься,VERB,2329,69.22656949622319,890,7.9237891737891735,93,93.136799,1754
мясо,NOUN,2326,69.13739830322676,734,6.534900284900285,93,92.84959,1755
живот,NOUN,2325,69.10767457222795,643,5.7247150997151,88,89.531395,1756
ящик,NOUN,2324,69.07795084122915,685,6.0986467236467234,91,91.21198,1757
учитывать,VERB,2324,69.07795084122915,1332,11.85897435897436,92,90.315955,1758
последствие,NOUN,2322,69.01850337923153,1238,11.022079772079772,92,91.830441,1759
лодка,NOUN,2318,68.8996084552363,558,4.967948717948718,91,87.239434,1760
поступить,VERB,2317,68.8698847242375,1069,9.517450142450143,93,94.238879,1761
разница,NOUN,2309,68.63209487624702,1131,10.069444444444445,93,94.475299,1762
трубка,NOUN,2308,68.60237114524821,642,5.715811965811966,89,90.42909,1763
бактерия,NOUN,2307,68.57264741424942,269,2.3949430199430197,56,66.311478,1764
вставать,VERB,2306,68.5429236832506,882,7.852564102564102,92,92.076693,1765
метро,NOUN,2305,68.51319995225181,607,5.404202279202279,90,88.15321,1766
царский,ADJ,2303,68.45375249025417,655,5.831552706552706,92,85.877843,1767
демократия,NOUN,2302,68.42402875925538,498,4.433760683760684,87,69.299512,1768
сохраниться,VERB,2301,68.39430502825657,983,8.751780626780628,93,89.579727,1769
сохранить,VERB,2300,68.36458129725776,1369,12.188390313390313,93,94.727273,1770
повторять,VERB,2299,68.33485756625896,1000,8.903133903133902,93,93.583824,1771
реформа,NOUN,2299,68.33485756625896,720,6.410256410256411,85,81.118049,1772
порой,ADV,2298,68.30513383526014,1124,10.007122507122507,92,92.988154,1773
молодежь,NOUN,2298,68.30513383526014,953,8.48468660968661,90,89.168113,1774
громко,ADV,2297,68.27541010426134,757,6.739672364672365,91,90.064298,1775
26,NUM,2295,68.21596264226372,914,8.137464387464387,91,81.712516,1776
физика,NOUN,2294,68.18623891126492,776,6.908831908831909,91,82.600144,1777
дневник,NOUN,2291,68.09706771826849,586,5.217236467236467,90,86.888231,1778
удивиться,VERB,2289,68.03762025627088,615,5.47542735042735,87,88.354401,1779
Вера,PROPN_ABBREV,2287,67.97817279427325,391,3.4811253561253563,89,77.891638,1780
ближайший,ADJ,2286,67.94844906327445,1466,13.051994301994302,92,90.428764,1781
совершить,VERB,2286,67.94844906327445,921,8.199786324786325,93,86.678847,1782
широко,ADV,2285,67.91872533227564,1268,11.28917378917379,93,93.309962,1783
полтора,NUM,2284,67.88900160127683,1194,10.63034188034188,93,94.399032,1784
отдавать,VERB,2282,67.82955413927922,1092,9.722222222222221,93,93.442513,1785
приносить,VERB,2281,67.79983040828041,1108,9.864672364672364,93,91.703202,1786
влиять,VERB,2280,67.7701066772816,1314,11.698717948717949,92,90.465945,1787
естественно,ADV,2279,67.74038294628279,1080,9.615384615384615,92,92.54351,1788
продолжить,VERB,2277,67.68093548428519,1096,9.757834757834758,93,93.929734,1789
быстрый,ADJ,2275,67.62148802228756,1219,10.852920227920228,93,93.534862,1790
жизненный,ADJ,2274,67.59176429128875,1128,10.042735042735043,92,91.62317,1791
лошадь,NOUN,2273,67.56204056028994,669,5.956196581196581,89,91.043845,1792
направить*,PARTICIPLE,2269,67.44314563629472,1310,11.663105413105413,93,89.918068,1793
вагон,NOUN,2267,67.38369817429711,541,4.8165954415954415,91,89.215034,1794
сумка,NOUN,2266,67.3539744432983,589,5.243945868945869,90,90.774327,1795
установка,NOUN,2266,67.3539744432983,1055,9.392806267806268,92,86.194726,1796
27,NUM,2266,67.3539744432983,938,8.351139601139602,90,82.550373,1797
кошка,NOUN,2263,67.26480325030187,613,5.457621082621083,90,89.456226,1798
сельский,ADJ,2261,67.20535578830426,841,7.487535612535613,92,88.450446,1799
доклад,NOUN,2261,67.20535578830426,765,6.810897435897436,89,89.021064,1800
навсегда,ADV,2259,67.14590832630665,971,8.64494301994302,93,93.182628,1801
слегка,ADV,2259,67.14590832630665,788,7.015669515669516,91,90.381204,1802
оборудование,NOUN,2259,67.14590832630665,863,7.6834045584045585,88,84.834573,1803
глубоко,ADV,2257,67.08646086430902,1096,9.757834757834758,93,94.40508,1804
кафе,NOUN,2257,67.08646086430902,582,5.181623931623932,89,84.90955,1805
сборник,NOUN,2256,67.05673713331022,756,6.730769230769231,88,90.106525,1806
Евгений,PROPN_ABBREV,2253,66.9675659403138,964,8.582621082621083,91,90.541982,1807
акт,NOUN,2253,66.9675659403138,754,6.712962962962963,91,81.106529,1808
дача,NOUN,2252,66.93784220931498,576,5.128205128205129,88,89.045413,1809
образовательный,ADJ,2252,66.93784220931498,600,5.3418803418803416,70,76.044044,1810
нечего,PRON,2251,66.90811847831618,891,7.9326923076923075,92,91.960171,1811
музыкальный,ADJ,2251,66.90811847831618,784,6.98005698005698,92,92.081592,1812
конференция,NOUN,2250,66.87839474731737,787,7.006766381766382,91,88.149074,1813
темнота,NOUN,2249,66.84867101631856,645,5.742521367521367,90,90.008513,1814
риск,NOUN,2249,66.84867101631856,1041,9.268162393162394,92,85.511576,1815
пост,NOUN,2248,66.81894728531977,939,8.360042735042734,93,90.925804,1816
надпись,NOUN,2246,66.75949982332214,813,7.238247863247863,92,91.407373,1817
доска,NOUN,2246,66.75949982332214,728,6.481481481481482,92,90.275298,1818
жесткий,ADJ,2244,66.70005236132452,1306,11.627492877492877,92,93.955368,1819
слух,NOUN,2243,66.67032863032573,958,8.529202279202279,93,93.655864,1820
потеря,NOUN,2243,66.67032863032573,1150,10.23860398860399,93,92.192064,1821
лаборатория,NOUN,2242,66.64060489932692,859,7.647792022792022,90,85.724189,1822
воздействие,NOUN,2242,66.64060489932692,1088,9.686609686609687,92,87.679763,1823
